% TimeStamp, Sample No, X-Axis, Y-Axis, Z-Axis, Sensor Type, Sensor ID
13,0,-0.937744140625,-0.356201171875,0.163818359375,0,3
358,1,-0.8720703125,-0.3662109375,0.1640625,0,3
402,2,-0.86865234375,-0.37255859375,0.1640625,0,3
476,3,-0.869873046875,-0.349609375,0.17041015625,0,3
561,4,-0.85986328125,-0.353515625,0.1748046875,0,3
587,5,-0.86083984375,-0.40478515625,0.16845703125,0,3
610,6,-0.86083984375,-0.40478515625,0.16845703125,0,3
668,7,-0.867431640625,-0.3583984375,0.16748046875,0,3
776,8,-0.873046875,-0.355224609375,0.160400390625,0,3
855,9,-0.93896484375,-0.362060546875,0.1708984375,0,3
914,10,-0.861572265625,-0.34716796875,0.16650390625,0,3
966,11,-0.943359375,-0.3486328125,0.159423828125,0,3
1019,12,-0.947265625,-0.4052734375,0.171630859375,0,3
1042,13,-0.937744140625,-0.40185546875,0.168212890625,0,3
1081,14,-0.864501953125,-0.39892578125,0.16748046875,0,3
1194,15,-0.943115234375,-0.35107421875,0.21826171875,0,3
1225,16,-0.948486328125,-0.349853515625,0.16943359375,0,3
1243,17,-0.948486328125,-0.349853515625,0.16943359375,0,3
1256,18,-0.948486328125,-0.349853515625,0.16943359375,0,3
1269,19,-0.953857421875,-0.356689453125,0.215576171875,0,3
1286,20,-0.953857421875,-0.356689453125,0.215576171875,0,3
1300,21,-0.953857421875,-0.356689453125,0.215576171875,0,3
1314,22,-0.951171875,-0.346923828125,0.16845703125,0,3
1334,23,-0.951171875,-0.346923828125,0.16845703125,0,3
1354,24,-0.951171875,-0.346923828125,0.16845703125,0,3
1377,25,-0.861572265625,-0.39892578125,0.165771484375,0,3
1425,26,-0.86767578125,-0.39990234375,0.177001953125,0,3
1502,27,-0.941162109375,-0.344970703125,0.17724609375,0,3
1589,28,-0.95166015625,-0.401123046875,0.17333984375,0,3
1702,29,-0.952392578125,-0.395751953125,0.172119140625,0,3
1773,30,-0.91748046875,-0.3271484375,0.21044921875,0,3
1855,31,-0.958984375,-0.30908203125,0.204833984375,0,3
1913,32,-0.908447265625,-0.29638671875,0.18603515625,0,3
1982,33,-0.86376953125,-0.329833984375,0.27880859375,0,3
2080,34,-0.74169921875,-0.31591796875,0.2587890625,0,3
2147,35,-0.6806640625,-0.1455078125,0.21484375,0,3
2183,36,-0.6806640625,-0.1455078125,0.21484375,0,3
2207,37,-0.890625,0.006591796875,0.166015625,0,3
2228,38,-0.890625,0.006591796875,0.166015625,0,3
2247,39,-0.9287109375,0.07568359375,0.210205078125,0,3
2270,40,-0.9287109375,0.07568359375,0.210205078125,0,3
2288,41,-0.91455078125,0.084228515625,0.13818359375,0,3
2296,42,-0.91455078125,0.084228515625,0.13818359375,0,3
2348,43,-12578125,0.044189453125,0.072509765625,0,3
2400,44,-121337890625,0.2763671875,-0.02001953125,0,3
2467,45,-1095458984375,0.33349609375,0.261474609375,0,3
2505,46,-0.984375,0.417236328125,0.25,0,3
2574,47,-0.99951171875,0.214599609375,0.175537109375,0,3
2608,48,-0.860107421875,0.20166015625,-0.002197265625,0,3
2646,49,-0.74853515625,0.28076171875,0.11474609375,0,3
2685,50,-0.74853515625,0.28076171875,0.11474609375,0,3
2702,51,-0.74853515625,0.28076171875,0.11474609375,0,3
